SYMB,DATE,SMA
ALK,2002-04-24,7.0838
ALK,2002-04-25,7.0591
ALK,2002-04-26,7.0311
ALK,2002-04-29,7.0038
ALK,2002-04-30,7.0013
ALK,2002-05-01,7.0033
ALK,2002-05-02,6.9993
ALK,2002-05-03,6.9866
ALK,2002-05-06,6.9708
ALK,2002-05-07,6.9473
ALK,2002-05-08,6.9144
ALK,2002-05-09,6.8839
ALK,2002-05-10,6.8261
ALK,2002-05-13,6.7853
ALK,2002-05-14,6.7493
ALK,2002-05-15,6.7199
ALK,2002-05-16,6.6924
ALK,2002-05-17,6.6662
ALK,2002-05-20,6.6383
ALK,2002-05-21,6.6093
ALK,2002-05-22,6.5777
ALK,2002-05-23,6.5509
ALK,2002-05-24,6.5228
ALK,2002-05-28,6.5018
ALK,2002-05-29,6.4741
ALK,2002-05-30,6.4395
ALK,2002-05-31,6.4087
ALK,2002-06-03,6.3755
ALK,2002-06-04,6.3383
ALK,2002-06-05,6.3073
ALK,2002-06-06,6.2769
ALK,2002-06-07,6.25
ALK,2002-06-10,6.2492
ALK,2002-06-11,6.2374
ALK,2002-06-12,6.2162
ALK,2002-06-13,6.1841
ALK,2002-06-14,6.1509
ALK,2002-06-17,6.1236
ALK,2002-06-18,6.103
ALK,2002-06-19,6.0752
ALK,2002-06-20,6.0517
ALK,2002-06-21,6.0276
ALK,2002-06-24,6.0023
ALK,2002-06-25,5.9712
ALK,2002-06-26,5.936
ALK,2002-06-27,5.9118
ALK,2002-06-28,5.8921
ALK,2002-07-01,5.8649
ALK,2002-07-02,5.8334
ALK,2002-07-03,5.8033
ALK,2002-07-05,5.7805
ALK,2002-07-08,5.7561
ALK,2002-07-09,5.7152
ALK,2002-07-10,5.669
ALK,2002-07-11,5.6143
ALK,2002-07-12,5.5679
ALK,2002-07-15,5.528
ALK,2002-07-16,5.4735
ALK,2002-07-17,5.4165
ALK,2002-07-18,5.3642
ALK,2002-07-19,5.2996
ALK,2002-07-22,5.2256
ALK,2002-07-23,5.1644
ALK,2002-07-24,5.1162
ALK,2002-07-25,5.0753
ALK,2002-07-26,5.0353
ALK,2002-07-29,5.0113
ALK,2002-07-30,5.0003
ALK,2002-07-31,5.0013
ALK,2002-08-01,4.9982
ALK,2002-08-02,4.9743
ALK,2002-08-05,4.9471
ALK,2002-08-06,4.9309
ALK,2002-08-07,4.9304
ALK,2002-08-08,4.9501
ALK,2002-08-09,4.9695
ALK,2002-08-12,4.9769
ALK,2002-08-13,4.9893
ALK,2002-08-14,5.0134
ALK,2002-08-15,5.0408
ALK,2002-08-16,5.084
ALK,2002-08-19,5.1367
ALK,2002-08-20,5.1804
ALK,2002-08-21,5.2342
ALK,2002-08-22,5.2968
ALK,2002-08-23,5.342
ALK,2002-08-26,5.3582
ALK,2002-08-27,5.373
ALK,2002-08-28,5.3838
ALK,2002-08-29,5.3996
ALK,2002-08-30,5.4247
ALK,2002-09-03,5.4482
ALK,2002-09-04,5.4739
ALK,2002-09-05,5.4762
ALK,2002-09-06,5.4813
ALK,2002-09-09,5.4902
ALK,2002-09-10,5.4916
ALK,2002-09-11,5.4922
ALK,2002-09-12,5.4792
ALK,2002-09-13,5.4653
ALK,2002-09-16,5.4461
ALK,2002-09-17,5.4247
ALK,2002-09-18,5.3946
ALK,2002-09-19,5.3403
ALK,2002-09-20,5.2766
ALK,2002-09-23,5.217
ALK,2002-09-24,5.1502
ALK,2002-09-25,5.0849
ALK,2002-09-26,5.0332
ALK,2002-09-27,4.95
ALK,2002-09-30,4.8743
ALK,2002-10-01,4.8142
ALK,2002-10-02,4.734
ALK,2002-10-03,4.6649
ALK,2002-10-04,4.5715
ALK,2002-10-07,4.4734
ALK,2002-10-08,4.3982
ALK,2002-10-09,4.3002
ALK,2002-10-10,4.2086
ALK,2002-10-11,4.1346
ALK,2002-10-14,4.0608
ALK,2002-10-15,4.006
ALK,2002-10-16,3.9448
ALK,2002-10-17,3.9038
ALK,2002-10-18,3.8559
ALK,2002-10-21,3.8291
ALK,2002-10-22,3.8087
ALK,2002-10-23,3.8326
ALK,2002-10-24,3.8516
ALK,2002-10-25,3.905
ALK,2002-10-28,3.9517
ALK,2002-10-29,3.9908
ALK,2002-10-30,4.0443
ALK,2002-10-31,4.1007
ALK,2002-11-01,4.1728
ALK,2002-11-05,4.247
ALK,2002-11-06,4.3335
ALK,2002-11-07,4.438
ALK,2002-11-08,4.5333
ALK,2002-11-11,4.6023
ALK,2002-11-12,4.6715
ALK,2002-11-13,4.7234
ALK,2002-11-14,4.791
ALK,2002-11-15,4.8451
ALK,2002-11-18,4.9065
ALK,2002-11-19,4.942
ALK,2002-11-20,4.973
ALK,2002-11-21,4.98
ALK,2002-11-22,4.9845
ALK,2002-11-25,4.9781
ALK,2002-11-26,4.9652
ALK,2002-11-27,4.9617
ALK,2002-11-29,4.9529
ALK,2002-12-02,4.9513
ALK,2002-12-03,4.9269
ALK,2002-12-04,4.9021
ALK,2002-12-05,4.8795
ALK,2002-12-06,4.8744
ALK,2002-12-09,4.8643
ALK,2002-12-10,4.8705
ALK,2002-12-11,4.8759
ALK,2002-12-12,4.8857
ALK,2002-12-13,4.8864
ALK,2002-12-16,4.8911
ALK,2002-12-17,4.8899
ALK,2002-12-18,4.8922
ALK,2002-12-19,4.902
ALK,2002-12-20,4.8978
ALK,2002-12-23,4.8888
ALK,2002-12-24,4.889
ALK,2002-12-26,4.8969
ALK,2002-12-27,4.8922
ALK,2002-12-30,4.89
ALK,2002-12-31,4.8917
ALK,2003-01-02,4.9124
ALK,2003-01-03,4.9388
ALK,2003-01-06,4.955
ALK,2003-01-07,4.9629
ALK,2003-01-08,4.9801
ALK,2003-01-09,4.9951
ALK,2003-01-10,5.0052
ALK,2003-01-13,5.015
ALK,2003-01-14,5.0321
ALK,2003-01-15,5.0451
ALK,2003-01-16,5.0566
ALK,2003-01-17,5.0709
ALK,2003-01-21,5.0769
ALK,2003-01-22,5.0704
ALK,2003-01-23,5.0695
ALK,2003-01-24,5.057
ALK,2003-01-27,5.0371
ALK,2003-01-28,5.0268
ALK,2003-01-29,5.0168
ALK,2003-01-30,4.9954
ALK,2003-01-31,4.9694
ALK,2003-02-03,4.9328
ALK,2003-02-04,4.8886
ALK,2003-02-05,4.8412
ALK,2003-02-06,4.7949
ALK,2003-02-07,4.7387
ALK,2003-02-10,4.6904
ALK,2003-02-11,4.6326
ALK,2003-02-12,4.5704
ALK,2003-02-13,4.4997
ALK,2003-02-14,4.4404
ALK,2003-02-18,4.3897
ALK,2003-02-19,4.346
ALK,2003-02-20,4.3152
ALK,2003-02-21,4.286
ALK,2003-02-24,4.2517
ALK,2003-02-25,4.2343
ALK,2003-02-26,4.2109
ALK,2003-02-27,4.1835
ALK,2003-02-28,4.1655
ALK,2003-03-03,4.1587
ALK,2003-03-04,4.1464
ALK,2003-03-05,4.1393
ALK,2003-03-06,4.1274
ALK,2003-03-07,4.1235
ALK,2003-03-10,4.1193
ALK,2003-03-11,4.097
ALK,2003-03-12,4.0823
ALK,2003-03-13,4.0822
ALK,2003-03-14,4.097
ALK,2003-03-17,4.1088
ALK,2003-03-18,4.0941
ALK,2003-03-19,4.0772
ALK,2003-03-20,4.0569
ALK,2003-03-21,4.0504
ALK,2003-03-24,4.0437
ALK,2003-03-25,4.0321
ALK,2003-03-26,4.0187
ALK,2003-03-27,4.0047
ALK,2003-03-28,3.9803
ALK,2003-03-31,3.9408
ALK,2003-04-01,3.9143
ALK,2003-04-02,3.8932
ALK,2003-04-03,3.8714
ALK,2003-04-04,3.844
ALK,2003-04-07,3.8268
ALK,2003-04-08,3.8137
ALK,2003-04-09,3.7998
ALK,2003-04-10,3.7716
ALK,2003-04-11,3.7356
ALK,2003-04-14,3.6995
ALK,2003-04-15,3.6905
ALK,2003-04-16,3.6836
ALK,2003-04-17,3.6826
ALK,2003-04-21,3.6629
ALK,2003-04-22,3.6601
ALK,2003-04-23,3.6631
ALK,2003-04-24,3.6724
ALK,2003-04-25,3.6805
ALK,2003-04-28,3.7004
ALK,2003-04-29,3.7225
ALK,2003-04-30,3.7456
ALK,2003-05-01,3.7567
ALK,2003-05-02,3.7942
ALK,2003-05-05,3.8289
ALK,2003-05-06,3.8614
ALK,2003-05-07,3.8947
ALK,2003-05-08,3.9267
ALK,2003-05-09,3.9644
ALK,2003-05-12,4.0068
ALK,2003-05-13,4.048
ALK,2003-05-14,4.0789
ALK,2003-05-15,4.1159
ALK,2003-05-16,4.1425
ALK,2003-05-19,4.1649
ALK,2003-05-20,4.1813
ALK,2003-05-21,4.1834
ALK,2003-05-22,4.1881
ALK,2003-05-23,4.2005
