SYMB,DATE,HORA,VWAP
ACN,2020-10-16,13:20:00,230.249
ACN,2020-10-16,13:25:00,230.2536
ACN,2020-10-16,13:30:00,230.2643
ACN,2020-10-16,13:35:00,230.2659
ACN,2020-10-16,13:40:00,230.2695
ACN,2020-10-16,13:45:00,230.2719
ACN,2020-10-16,13:50:00,230.2758
ACN,2020-10-16,13:55:00,230.2864
ACN,2020-10-16,14:00:00,230.2881
ACN,2020-10-16,14:05:00,230.2894
ACN,2020-10-16,14:10:00,230.2973
ACN,2020-10-16,14:15:00,230.3044
ACN,2020-10-16,14:20:00,230.3108
ACN,2020-10-16,14:25:00,230.3148
ACN,2020-10-16,14:30:00,230.319
ACN,2020-10-16,14:35:00,230.3236
ACN,2020-10-16,14:40:00,230.3287
ACN,2020-10-16,14:45:00,230.3328
