SYMB,DATE,EMA
ABBV,2014-05-28,40.2817
ABBV,2014-05-29,40.3769
ABBV,2014-05-30,40.4848
ABBV,2014-06-02,40.5693
ABBV,2014-06-03,40.6618
ABBV,2014-06-04,40.7608
ABBV,2014-06-05,40.9027
ABBV,2014-06-06,41.0166
ABBV,2014-06-09,41.0279
ABBV,2014-06-10,41.0477
ABBV,2014-06-11,41.0844
ABBV,2014-06-12,41.0762
ABBV,2014-06-13,41.1051
ABBV,2014-06-16,41.1197
ABBV,2014-06-17,41.1547
ABBV,2014-06-18,41.206
ABBV,2014-06-19,41.2247
ABBV,2014-06-20,41.177
ABBV,2014-06-23,41.1665
ABBV,2014-06-24,41.1453
ABBV,2014-06-25,41.2288
ABBV,2014-06-26,41.4142
ABBV,2014-06-27,41.6024
ABBV,2014-06-30,41.7471
ABBV,2014-07-01,41.9108
ABBV,2014-07-02,42.1477
ABBV,2014-07-03,42.37
ABBV,2014-07-07,42.5115
ABBV,2014-07-08,42.5151
ABBV,2014-07-09,42.4688
ABBV,2014-07-10,42.4837
ABBV,2014-07-11,42.4674
ABBV,2014-07-14,42.4446
ABBV,2014-07-15,42.3205
ABBV,2014-07-16,42.2237
ABBV,2014-07-17,42.1265
ABBV,2014-07-18,42.1405
ABBV,2014-07-21,42.0865
ABBV,2014-07-22,42.0413
ABBV,2014-07-23,42.0319
ABBV,2014-07-24,41.9941
ABBV,2014-07-25,41.8939
ABBV,2014-07-28,41.8442
ABBV,2014-07-29,41.7766
ABBV,2014-07-30,41.7389
ABBV,2014-07-31,41.6014
ABBV,2014-08-01,41.4873
ABBV,2014-08-04,41.4434
ABBV,2014-08-05,41.367
ABBV,2014-08-06,41.2437
ABBV,2014-08-07,41.16
ABBV,2014-08-08,41.1128
ABBV,2014-08-11,41.106
ABBV,2014-08-12,41.0655
ABBV,2014-08-13,41.0845
ABBV,2014-08-14,41.145
ABBV,2014-08-15,41.1784
ABBV,2014-08-18,41.2387
ABBV,2014-08-19,41.3652
ABBV,2014-08-20,41.4627
ABBV,2014-08-21,41.5436
ABBV,2014-08-22,41.6344
ABBV,2014-08-25,41.7657
ABBV,2014-08-26,41.8757
ABBV,2014-08-27,41.9715
ABBV,2014-08-28,42.0509
ABBV,2014-08-29,42.0992
ABBV,2014-09-02,42.1276
ABBV,2014-09-03,42.1855
ABBV,2014-09-04,42.2401
ABBV,2014-09-05,42.3188
ABBV,2014-09-08,42.3629
ABBV,2014-09-09,42.504
ABBV,2014-09-10,42.6492
ABBV,2014-09-11,42.829
ABBV,2014-09-12,42.9939
ABBV,2014-09-15,43.1468
ABBV,2014-09-16,43.3342
ABBV,2014-09-17,43.5785
ABBV,2014-09-18,43.7871
ABBV,2014-09-19,43.9473
ABBV,2014-09-22,44.0665
ABBV,2014-09-23,44.0901
ABBV,2014-09-24,44.2206
ABBV,2014-09-25,44.2618
ABBV,2014-09-26,44.3863
ABBV,2014-09-29,44.4498
ABBV,2014-09-30,44.4515
ABBV,2014-10-01,44.4142
ABBV,2014-10-02,44.3394
ABBV,2014-10-03,44.4198
ABBV,2014-10-06,44.428
ABBV,2014-10-07,44.3505
ABBV,2014-10-08,44.4042
ABBV,2014-10-09,44.334
ABBV,2014-10-10,44.173
ABBV,2014-10-13,43.9275
ABBV,2014-10-14,43.7432
ABBV,2014-10-15,43.6133
ABBV,2014-10-16,43.368
ABBV,2014-10-17,43.1807
ABBV,2014-10-20,43.0882
ABBV,2014-10-21,43.1433
ABBV,2014-10-22,43.2383
ABBV,2014-10-23,43.5178
ABBV,2014-10-24,43.8276
ABBV,2014-10-27,44.1226
ABBV,2014-10-28,44.422
ABBV,2014-10-29,44.6228
ABBV,2014-10-30,44.8931
ABBV,2014-10-31,45.306
ABBV,2014-11-03,45.6642
ABBV,2014-11-04,45.9446
ABBV,2014-11-05,46.1895
ABBV,2014-11-06,46.4236
ABBV,2014-11-07,46.546
ABBV,2014-11-10,46.826
ABBV,2014-11-11,47.0837
ABBV,2014-11-12,47.3102
ABBV,2014-11-13,47.5055
ABBV,2014-11-14,47.7096
ABBV,2014-11-17,47.9711
ABBV,2014-11-18,48.2823
ABBV,2014-11-19,48.5232
ABBV,2014-11-20,48.7183
ABBV,2014-11-21,49.0551
ABBV,2014-11-24,49.3909
ABBV,2014-11-25,49.7154
ABBV,2014-11-26,50.0562
